,ID,Numax,Numax_err,Dnu_median_all,Dnu_median_all_err,Dnu_lin_all,Dnu_lin_all_err,Dnu_median,Dnu_median_err,Dnu_lin_m,Dnu_lin_m_err,q0,q1,q2,d02,d02_err,lw,lw_err,Amax,Aw,Ah,Amax_err,Aw_err,Ah_err,Amax2,Aw2,Ah2,Amax2_err,Aw2_err,Ah2_err
12,2436732,30.158543439290515,1.6528163958028563,3.6087990332778954,0.026895869747642787,3.6543688983329896,0.0053674544347208485,3.6064594863567407,0.02220305864313785,3.606653202499789,0.0054998206062230525,0.027243184809535914,3.4633386143951643,18.33681423789438,0.5668048515671309,0.10416892581126788,-2.494166748512301,0.6290837489746615,27.628163413064502,7.645686618571921,12898417.582499832,1.0745211638670005,1.5360269670930196,7836684.011938851,30.589531513210773,3.499918817653322,12677857.644526212,1.4410746977716171,3.0401019265109506,4737152.935207949
13,2436759,31.928282301615113,2.9946011199890767,3.7362169691725775,0.04775856482604412,3.720174437482645,0.01358584103080475,3.7502271617698213,0.049576273474692956,3.7445569212875265,0.014941596314540465,0.04060048706878609,3.516514511219941,22.171246851844217,0.5349057745199861,0.07068228845892648,-1.8472970247064548,0.7590015148073458,30.37348457328401,6.7984631729915685,31720075.718457706,1.6271488563083527,2.1500145576157923,9378011.176147629,27.47955621469685,2.1588007762995565,-22797873.11555468,2.7125919437853656,5.681412923692028,54161982.99484015
14,2436814,24.638828264058287,1.0990223176113518,3.080280611891917,0.013307809838379535,3.0898722866354893,0.008032705049745062,3.0736307227769153,0.009787371931260907,3.039504029266073,0.01483881459958841,0.031029006539724187,2.873531565359041,15.780182713601498,0.45144163742424226,0.0611643986185683,-2.6575781070973843,0.9631333581039154,24.27266988699364,3.5951956092647963,56462978.90015031,0.5255331820078261,0.8644318666834792,19163519.724624712,24.05031886564933,4.496153803216457,-28325302.499009706,0.5892618372462647,1.1286176564934343,85113378.27137664
15,2436818,98.71819106660378,8.3982890199496,8.750652784813475,0.02995242897977954,8.702910061596382,0.0197803107321667,8.75604826141911,0.03467331412561862,8.611871642923505,0.009645288076189026,0.07853020845382724,8.150680784431206,64.51788395229637,1.146196892103731,0.20315839590433452,-2.060979198167645,0.4012263165371067,85.98910971357991,22.55075824791978,24793.02618781614,5.326537811126912,6.165756700108246,9405.011669773916,91.16059197895336,9.73070616917617,40903.26688623546,2.812853076250377,5.14947327561305,16025.730234015682
16,2436824,33.10632838577082,1.0759607398200517,3.899440200531915,0.03103486302526761,3.947793622078813,0.012582820508478382,3.815506233341228,0.01488006706194817,3.814962851513399,0.01786637882097118,0.036303822225136624,3.6950213652192163,26.94090930217859,0.5731404763279144,0.12462574659582887,-1.9400550692642424,0.6804843481811047,33.50172522771611,3.973073931357426,-28523544.23450093,0.5489240972537113,0.8106638509224544,8008566.549261309,33.39876828405892,4.22232531313953,-14813235.274505801,0.4740745154813713,0.9838517768985552,4306511.144903326
17,2436900,34.67642691709119,0.6234081255838704,4.035397380267394,0.019384536503951975,4.014244044140208,0.00635595353320308,3.9931340028385307,0.01741027342869899,3.9870255091980598,0.005786971634156416,0.02809628582670741,3.8454583896193903,24.568483749898824,0.5795701896010002,0.05428477875634183,-2.642261670673742,1.0040430907735058,32.924377565579725,5.694665486642242,-18478894.363163,0.8267009961101675,2.3698324600955143,3585381.980240405,34.57962176359812,6.480510445867922,10365623.123265019,0.9998201548063061,1.2194968124390257,2534930.203306288
18,2436912,29.752400423659672,0.3056972303370735,3.7083421200309665,0.025841928327858126,3.724499476978588,0.012854656134872789,3.697608730649902,0.021265731793614063,3.6831676682798875,0.019395600168352782,0.029595258607510142,3.57756394229824,22.28265155267556,0.5077639436777197,0.04650381334122622,-1.888917191792227,0.6423237473356985,28.98593484521659,5.371984683338214,-26360325.175811447,0.6160661899672362,1.0677433879750133,10929728.094012985,29.927126819930614,5.511609160754652,11941512.67430744,1.130682039702702,1.2083079485280357,3215002.4362608907
19,2437040,24.53424750990498,0.3681705767209253,3.046941898689729,0.011651557770177855,3.019028984471743,0.006764974813334538,3.046431032572391,0.009232591890990793,2.9842126953178134,0.00402070618025671,0.018950809285045358,2.885735168762217,15.462711344618864,0.4224837460661135,0.08496724314092115,-2.8463116344503496,0.9439946636441514,24.2706072624773,4.843789435486829,58526042.916164465,0.6364262237147658,1.054070917828023,21892402.50839538,24.71672188858914,4.81006482885537,40538342.06275953,0.9856080209923317,1.1795289173230101,10106216.739994306
20,2437103,28.227324135423075,1.592907632109856,3.751838145207838,0.03693803340949998,3.748348077519175,0.009120749374849215,3.723187584937188,0.025946513520643557,3.693579778807067,0.010011027816301105,0.023357576888970125,3.5850369380584155,18.510368053046044,0.5992199421151518,0.12133966261266581,-2.2469356949561026,0.5738187766547085,27.836816672996584,7.242796272087617,-13095069.722072262,0.8738518792751626,0.9703310338303172,2469234.1168630356,26.59183163439411,2.814743407245155,-22694113.161888473,0.554552933746618,3.2215817409537753,8018738.476088292
21,2437240,45.1640026945257,0.7066585517932944,4.829520824886366,0.03104850632055703,4.798908851872055,0.01054374091796318,4.780562147667261,0.016481249422371606,4.728179732855047,0.005475368777418425,0.03638853019422531,4.544572472007267,29.761957894556613,0.6661868330208627,0.09638169182951929,-2.3515813336979914,0.8909794212938864,43.48220754297434,8.845139906090193,4263213.615680778,0.9215371596781301,1.4287630599930194,958542.2588702184,42.29441570689784,6.699657213689753,-3298770.8024862064,1.0622732394667427,1.4350332140738613,9479507.050771585
22,2437270,68.16431534595124,4.0959479223427975,6.496617308779264,0.024603023450375173,6.536972875762659,0.023757722869275768,6.497192690403033,0.014211897585774607,6.493089498750221,0.012486572165196677,0.024123059159105613,6.367248782458608,52.99386343475658,0.913327255327637,0.19405893612682523,-1.8561732320605988,0.7437254066518755,66.40670173393183,11.12505116169595,-490070.90375503036,2.2298233844667172,2.109669154804935,118039.43695799004,65.25632825794241,10.288529753597224,-466009.19069219526,1.6730975746056425,4.341601336130535,174635.58017335553
23,2437325,93.86276934448411,2.578494273459355,8.450342781132377,0.023057529735609286,8.36510695784865,0.021310838978968204,8.449426946770693,0.022627019555831435,8.461058980417217,0.011714725320021652,0.10011661726859901,7.664933800721694,62.67082366843159,1.1390515339522693,0.18201053972952314,-2.4054643923850074,0.5742884860496643,89.4056034679699,11.245632688231623,143764.27825949033,2.311529821327242,4.020937780659951,43599.41808528027,90.39788429693947,8.304110951023885,156153.31946986448,2.8811432510569106,6.27412266406011,60889.35239527669
24,2437340,8.139012136900822,0.4600220741827984,1.3634312080250146,0.0071820118488772145,1.3585669351840974,0.007272597042918974,1.339124046060622,0.012515207524798216,1.3405522640616736,0.00808796544309422,0.01732674900952911,1.2889289905566206,6.449422997029067,0.20202695034829787,0.015979757725059274,-3.167682520377707,0.5721581790379774,8.01979335924089,1.2316027643306553,-4335979360.892286,0.20845653940888828,0.3423503923820803,3622538792.5304637,7.878079720874879,2.142015952056344,3522156035.4294043,0.503120122098452,0.7825799189015703,1400970268.954786
25,2437353,31.105151590757465,0.6384742574564566,3.809805179164785,0.02781280532084868,3.819342008305856,0.009131451496069832,3.7614663380707825,0.027638987917024255,3.802830761106021,0.01268593585981341,0.026257130631862823,3.660166292266334,22.655232696028662,0.5728772090625327,0.08419630900440613,-1.8599731127862624,0.6144373655939881,30.550070424483042,6.221267736459331,-16137897.491613157,0.7503960578073013,1.5191288243640482,3361365.8947212994,30.82960093011577,5.9330196236248565,-10054317.934337698,1.3706764287547406,1.6636267636596098,9271543.061156435
26,2437394,160.85036906771444,18.8447998935782,12.886457228286417,0.018591767726631656,12.874093310307504,0.04714753749505996,12.803299084089502,0.030242137678745683,12.762941875759125,0.035967477480462993,0.1092772793485298,12.436875343298496,133.76022167551045,1.7059503009054424,0.1732773376096317,-2.3323085132745733,0.7794447160285212,150.27076281898854,21.232207875276572,705.650872607994,7.290421502792244,11.577384125553547,386.04723454229037,157.3837615946644,13.464146621022259,483.1983411322743,11.38903951247888,9.690794555931378,1330.2027940103885
27,2437402,44.9360162986035,0.4004130188281017,4.834449901264657,0.012920494001045947,4.826657625453498,0.00717133594407667,4.778087743893991,0.01841789591940553,4.704516773709033,0.006238945174477313,0.04576565764588244,4.552577476929812,34.13797147549209,0.6911396713884841,0.06067671816995939,-2.2906678686490705,0.5697257612465508,41.97610585422309,7.72673304279993,-4594077.652874313,0.9247799281053574,2.3212481921154877,687077.5801190997,42.15394143028957,11.259554364166679,-2044130.1171977879,2.299331769344491,3.4999884796181298,1056451.448911761
28,2437444,18.29605892290741,1.4234151786978102,2.423824625055943,0.011191163846241055,2.4355903370260448,0.006096304483614211,2.4196907192219363,0.015048761876034366,2.4062826019224492,0.005574363339661864,0.02386759291276917,2.2923510264133853,12.244571284227792,0.3438898708613678,0.04579255049423086,-3.645076758062865,1.0637787615924963,18.563915946462394,2.4013943832429834,-178305102.80608356,0.46209716271512075,0.5653517726886674,100462882.36674081,18.088810469279515,3.6974402478461434,44100902.61701368,1.004014315112067,1.1986333554343032,130552632.48648475
29,2437488,64.07035209319223,0.30904462622574586,6.173247752973197,0.021235521468638677,6.210364387241807,0.012801749815313457,6.19826692258858,0.01722460243943042,6.194826897973343,0.008060861494658246,0.04300701427063268,5.952918469160186,44.98350945107009,0.8109443480837868,0.15486407221624812,-2.0092579220717988,0.9280872309875181,61.9890606307306,10.68736073843397,803661.7344947834,1.1512393258354312,4.6324608299146695,241909.93382795202,60.46298826820572,8.23841455313276,516941.848746378,2.264309371334806,2.322456713869351,210926.16892107012
30,2437496,5.6371362842243125,0.8305282896083949,0.8560033913687257,0.018513751314638623,0.8519590136691527,0.0070831811653922164,0.854108679805897,0.018373521341942728,0.8515377631573768,0.0069906200680018024,0.019258934004159678,0.7940847482062918,3.9901982120929134,0.1380497299668133,0.009846134315366177,-2.732013954321425,0.39306624167140297,3.3338014724850673,1.352452743551594,38909686659.24454,0.554202183643574,0.5167477706750934,31635597624.25066,4.832036356510571,0.8127729765130868,36502230366.37793,0.16441363030425185,0.21430918150502354,14956069852.803545
31,2437507,19.728395766537247,0.3164122544267717,2.643750264303149,0.01270017531818842,2.6088712209252876,0.006694528558451414,2.5753225304515652,0.012224371971885766,2.5440892712582857,0.0043359416236812155,0.03360906516796029,2.440645592242001,15.494349105771217,0.3704905882868612,0.021785880238994,-2.7911444015253486,0.8040778450167063,20.091681168498567,2.925434284121271,-216540800.7348833,0.3639294003270592,0.6447963576491914,61375724.93859837,20.404540745848877,3.2886936978691743,89576603.76170571,0.4309593001911013,0.7862803608151416,155120157.12948322
32,2437564,31.377424219893346,1.5502063239901618,3.8531870119090543,0.02037477361399392,3.864538140278749,0.011180509703701361,3.7423126407471052,0.02946171734918005,3.7700388109818013,0.012739708543386347,0.0353011598662439,3.6528740757595646,22.790441975272092,0.5495848037609719,0.09547538317671195,-2.1207420506452914,0.5050524832949648,29.5278576005391,7.754791356115387,-18359211.773937635,1.4661074384318107,2.2860205669175646,3389671.7539788396,31.17241435655234,6.739483735500258,-12310308.755784327,1.2935233415992702,1.2601018540474431,33788492.848599665
33,2437589,46.196399426323175,2.4351544857125687,4.508674346217958,0.03685694270494205,4.58237655873723,0.010372668278614007,4.51644117821791,0.018076656713076462,4.538611657400761,0.007350607827975927,0.027684228137577635,4.387990333241449,32.696723839775586,0.6417124439985287,0.07945316997823544,-2.0742048610280093,1.0698713000834614,45.32880344165788,10.65548215537462,1880441.1065164348,1.1916847332030582,1.3298745513695787,318872.1573868702,44.374953129748434,7.607894342871082,-1625784.8096408923,1.233469483485865,1.6902558353350323,1139022.3681570129
34,2437653,73.65389580460767,3.87678477496384,7.0246307623319915,0.018513170974955504,6.978210385992783,0.01553369731074603,6.984608001949979,0.017993001572941765,6.944136869474622,0.00577402284874025,0.04600821747725636,6.703461584678476,50.73941423720384,0.9244027197041049,0.10937082002936588,-2.735267112356253,0.9460731767989421,70.58575085741323,7.261027344664354,523777.5762892476,0.7600126342259328,1.6514711932604957,142127.998262907,69.00377569367322,13.856489711603658,238444.5780786327,2.4444065127437615,2.5342227486478164,48694.528983755496
35,2437698,30.33600745228282,1.5976049484486932,3.736876842603859,0.03277597165547215,3.742100300037922,0.012854258943868992,3.6668320191327393,0.02654461661596468,3.633011078903052,0.008398309899276334,0.03247144034113238,3.5463587546667292,22.123329754046306,0.6332661543919684,0.06099738206992791,-1.7758999897749297,0.25441022964656135,28.079337943079686,7.594611636462156,-21139634.680848733,0.8730765780858637,1.117715874934571,2952310.321247207,29.483969498978368,8.334058794674824,8211271.760476992,1.6367480010219568,1.6088683005884186,2302214.555835985
36,2437781,84.92430858574969,4.976624450234352,7.807103585846008,0.02992028586837006,7.775357164929554,0.019164410846792882,7.747725784323151,0.06533956551473312,7.681853811795952,0.021808559994662424,0.05485292089834212,7.501307437354756,64.42027308274328,1.0696621630429064,0.09585308545311799,-2.189943729288845,0.5525875983120611,74.56934241074978,15.387652646227302,-49673.58693931998,10.370611703403151,14.078542832662789,121121.70741266543,75.90082846440197,12.389574932944704,50473.22768622565,3.68505519376555,6.652133704167351,22069.945645597283
37,2437804,26.30345873611353,1.6927475711697657,3.3633313122376443,0.020973811319116138,3.3001628821505613,0.006609592659074114,3.371344016801917,0.018274012177144663,3.304618005111946,0.009635185792828085,0.03840159604211314,3.1084059041798007,16.66421212338793,0.45841518006399795,0.06326331096118783,-2.2215972566311715,0.4555184739531971,24.57895866128986,6.6839397713205795,43832312.492373735,0.7653174988412862,1.5203204496690126,8018470.162770173,26.782145694616354,7.613133227012108,26067970.17544674,1.9021685192091542,1.847776124783726,5596241.73621107
38,2437805,31.54516022493002,0.4811182634104434,3.81781402333395,0.020839488873247665,3.7850748107596788,0.010443649383348994,3.5850299415355433,0.026654542298674425,3.659520586730684,0.014657564473071944,0.04335062546460981,3.5262162665768484,22.541261764985478,0.5622616113107064,0.07823283505646068,-2.177390578438626,0.395805122282608,29.294494131688893,6.217561464253138,-16616656.186181553,0.8703328098123757,2.7463925646712184,4006488.512728593,32.479232320335726,6.76255321126836,11292191.968115859,1.099618364911201,1.1224668829018707,1848275.9520960546
39,2437816,17.082546067554198,0.6154179219087622,2.356818600367861,0.014169021716431756,2.3369660513805384,0.008036095986952978,2.316899056850575,0.009993680849716476,2.306719586353551,0.003509070900358829,0.0235979253020117,2.195957213953631,11.661436659470844,0.3460603944804159,0.05343490650142258,-3.3939129978967344,0.7060786313601075,17.009964787013146,3.102876658831449,-345367810.46041536,0.5711411791620304,0.9858254484172709,102074893.11257064,18.711027376399635,3.8015167385523476,158313769.0235458,0.5682606688957594,1.1361300191270067,32260417.05088234
40,2437933,108.08881860756466,15.161481347269065,9.290198810463988,0.049253381131322375,9.281593176433926,0.029705891538723137,9.358012554541666,0.02349245681976861,9.336728142757462,0.04360027650023286,0.009004984780496427,9.230205752509338,77.76592593616925,1.2598971036169502,0.1964412869336104,-2.4743778142643515,0.6431017147205155,104.302815711409,10.633648808772968,36476.94155646249,2.058613776539338,3.8176393198399916,46365.27499295673,104.23748549506054,10.585195057474113,29520.511931738212,2.868629156232369,3.455049768500425,11250.094336057336
41,2437957,93.90299606768136,0.6146867881010595,8.511032491056767,0.029592801868491645,8.462839769942434,0.02088214869653516,8.514610757069661,0.02635777364711556,8.504317480799518,0.02143707129192862,0.04939695467707868,8.214087490211794,70.09004420069769,1.1046360764256846,0.1059521912770387,-2.2945292234425914,0.8142095006498659,89.74632869303757,10.253355462877717,113930.7646052958,2.2572362417079734,2.995482803931967,226116.9707611363,92.80365006218184,8.941048358865528,141528.32367893332,1.4302541825061383,4.534708583233556,31556.53896941159
42,2437965,7.6822099944417035,0.2405161066623303,1.2256162482041641,0.01754202228094797,1.235114353221077,0.007266985977339187,1.2546039700928646,0.016141179257388536,1.2348030486204877,0.004728105608355653,0.006510052926324857,1.2095282406974603,4.854016940381282,0.21010096596025463,0.03469069391003661,-3.029411793036195,0.6594634419946088,6.210428926772584,2.916269946869809,7288039265.509513,1.00507575771943,1.1734318392683583,2288800379.398801,6.3589471414418295,1.4345591761437235,5580372315.394585,0.5344548671533964,0.9393516358613019,5668327746.779489
43,2437972,84.24351320668133,0.5598150029249969,7.849126426905588,0.02414281990931057,7.886404608794486,0.012887728337918238,7.83895954284398,0.012772789946845832,7.863206824631801,0.015754302606592135,0.035638872583012515,7.601546276620812,56.73478821756901,1.0602262896900498,0.20102525617786945,-2.561946895966845,0.8590874079707588,82.05757573915909,11.8130481948929,-213248.60963736748,1.7692680715561149,3.1470076414710704,70024.80453278868,78.40442768094496,14.001988375172191,-137909.76875481044,4.607920671048959,3.6671208030136637,65598.48043502035
44,2437976,89.76442758353139,1.4259308428563011,8.145852503719933,0.011010864254653575,8.181037372173531,0.028972194839581383,8.13731948459138,0.01276974683089493,8.13736018634744,0.008397442461153553,0.06224395758875498,7.804980681584808,67.2543146352564,1.1026242273936901,0.1650248231052852,-2.0800112418496783,0.5526527733107349,85.06600103091918,12.004538811397392,-80184.96290986822,1.5621037367632695,1.7470615415107458,13619.079606576854,84.96738979963007,11.902763304463491,-39932.31778537976,3.2474402306533268,3.8254016408768656,29413.20132865685
45,2437987,30.587792410183283,2.3996724941766194,3.7525022134868378,0.027506758324108448,3.7466752964163232,0.012114205827083127,3.6754586984308943,0.021507355985244447,3.639463316567956,0.008111363282693544,0.03272654065951785,3.5506672879804864,22.22967958852386,0.5618653797313584,0.08968735202229525,-1.784144778181188,0.6731772982809601,28.34381567822006,7.9759487003468506,-14984856.130402975,1.3191716595018996,1.8155590589859227,3141529.550457137,29.49601098502265,7.1554708001263805,10202893.06486177,1.509657432621752,1.711341529589968,8541581.704346074
46,2438038,62.21408476942326,2.67916753888491,6.190766482047916,0.034162799418586444,6.178040714236937,0.01578479365157716,6.10198701260191,0.016246549324779685,6.07619522156992,0.006884010807108396,0.05231408946242938,5.8111842779701055,44.11041275771866,0.8235977882540979,0.1907315990679495,-2.237574347001706,0.8937920436294735,60.91984560867942,8.25780196936476,-1467191.3737741252,1.151009556938235,3.3670529548111787,486093.02876846865,62.09620019537424,9.315311250713407,594570.4835222391,1.0880048710952626,2.0977658038065017,368255.4129513407
47,2438051,30.30473897257925,0.10666902573518244,3.6677478642861505,0.03322960003706337,3.6745732838791882,0.006028747200731627,3.626733434337277,0.01910156090529664,3.5846000466014187,0.019429147688435486,0.03756473638316332,3.4117098584623884,18.426332005407204,0.5489135213304763,0.09104559308479639,-2.009910686913326,0.641802447477139,28.465050639583154,5.391742790521302,-20140164.938576277,1.2013955071035634,2.09293536102082,5892234.575627333,27.4995849548921,4.854767106898734,7580333.122710029,3.858315565846903,4.589557102967667,5390223.461488976
48,2438140,81.72512884661627,7.671231163989647,6.752132974468523,0.02307177620518534,6.7328978290800965,0.023339451420458224,6.754422346900363,0.023394646629796376,6.759122109792209,0.008443132136086965,0.04930435696804192,6.488111011679409,55.10562511417452,0.9116340730754224,0.06886910540448031,-2.1250484486930956,0.7371258716365348,68.50371699249528,9.708672242953469,600996.1457811866,0.8579420475144912,3.083688857664471,164109.92871646894,68.7641533671811,9.640161229950966,389641.47410381027,1.0750069576046326,3.7231999950318935,123751.72463418398
49,2438333,60.11498227311729,0.27247977112607324,6.098986011992206,0.022470257295759858,6.057978310844011,0.012673046829713198,6.057671158832733,0.01970228129597641,6.02194933329449,0.006628868730857936,0.05267353964109507,5.689206898398901,43.79729759768321,0.8298211041770216,0.14035471771770977,-2.1176842980737605,0.8923567434566422,58.80230461106119,8.311500565386853,-1864927.164276912,1.1627139988892135,2.6641621996342613,358024.17761023884,58.96298272161466,7.368960332757081,-1233793.2161513837,1.2079860560816102,4.092872635862615,332719.5391153487
50,2436944,30.928313442835,3.1176178692666583,3.671390315740913,0.04806252977217556,3.7097490858085904,0.011375493832874443,3.6359262877892746,0.02743536906001809,3.646972446648336,0.01013611639702097,0.030574201697437742,3.4958033446827708,18.676794951145645,0.5064689008138092,0.0875025913245524,-1.5761768501525555,0.9714736723818417,29.29595170107023,7.679128187174827,8689971.57417683,1.1354216443320604,1.4004935056359715,2050793.8342716484,29.857301780010232,2.5479487412364383,5844189.814110693,1.4708974496916207,1.4853146669052226,8258619.691064639
51,2569055,30.141183702069497,1.6421664192138652,3.751784797157689,0.021999122708352394,3.746273727339055,0.01390298319396809,3.6814823611143304,0.03633702229304113,3.736707892207451,0.017339049443495867,0.040295762403489435,3.504863238928934,22.098278209361673,0.5599862205299146,0.06926442606463881,-1.8760161386497212,0.56124853157937,30.469994257621288,8.250956509189745,10918628.3050178,1.3599333261752984,1.4183511626637946,2536519.92842525,30.5154566036079,4.371823319106519,-14735382.005619481,1.2257990911516294,1.7292572959842356,8171089.57808477
52,2569360,20.8334835343876,0.9119514774856852,2.762901147569073,0.01449571816041137,2.7426225236835258,0.0060426487575295515,2.7160261818591636,0.015320745338423812,2.678157027021931,0.004925339789133817,0.021855853649981962,2.5898089883481106,13.702306691383857,0.4003005731838023,0.07664857743375895,-2.5511996693277323,0.8797001989592401,20.685564191609256,4.2218902926447,-142769532.9814326,0.7051448846468513,1.4931202662582115,44955449.27489456,20.89117873707085,4.4480733901139695,49265898.531508625,1.1568255416321396,1.1886690345330064,101228037.24139516
